,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.015866488,-0.026074901,-0.009029721,-0.025544595,0.032158718,-0.042343546,-0.0134642515,0.0051800953,0.024114588,0.01962588,-0.019315548,0.07067906,0.020823628,-0.0821674,-0.004270326,0.003769264,-0.012707439,0.023224011,-0.002764928,-0.023779983,-0.02166764,0.011941583,-0.034277465,-0.020025142,-0.0043620416,0.02187263,0.018960986,-0.0031277041,0.04223898,-0.025673656,0.020407699,-0.02807612,0.042998437,-0.038930688,0.0006149757,-0.042204145,0.054420818,-0.006524883,0.030843157,0.024309238,0.007224069,-0.008841202,-0.02090808,0.019247537,-0.0013488628,0.05839556,-0.07160057,-0.021478293,0.02149326,0.009000805,-0.021273762,0.05072857,0.05603405,-0.04083979,0.017540691,-0.0018928528,-0.04218553,0.012619447,0.013863088,-0.00010837671,-0.005760136,-0.00783208,-0.026138265,-0.016640685,-0.02943004,0.013879569,0.00082266104,-0.040128995,-0.021970073,0.019083757,0.030493392,-0.03374684,0.013802386,0.009103501,-0.009229858,0.009623743,0.016533801,-0.009108317,-0.011707171,-0.04846456,0.05408172,-0.024896523,-0.0122318,0.01540972,-0.013269492,0.060904928,-0.0005507661,-0.0023594494,0.05518273,0.007522681,0.04045002,0.026353477,-0.005605315,0.037266634,-0.025668008,-0.0050628823,-0.026938012,-0.064883836,0.061721496,0.02692401,-0.044004515,0.019472077,0.02773206,0.055860586,-0.0059456513,-0.018533874,0.017639369,-0.02302984,-0.036675464,-0.049885258,0.026230117,0.03983212,0.017843788,-0.028695723,0.013360918,-0.0043951697,-0.056065038,0.03102725,-0.012402016,0.0019697486,0.0020853335,-0.057129625,0.023040177,-0.02985688,0.008275434,-0.006078213,0.049533803,0.00094932393
1,0.018904136,0.18958877,-0.05407113,-0.1598005,0.16927993,0.035206474,-0.029403351,-0.0073286695,-0.0031459301,-0.14185885,0.0002611533,0.13099912,0.25633192,0.15349,-0.03726868,-0.010642876,0.01629437,-0.064366765,-0.044231795,-0.2864379,-0.22323093,0.21650043,0.04261157,-0.0001593627,0.030640813,0.11244442,0.13445488,0.043267336,-0.090856284,0.11185218,-0.08509062,-0.07223704,-0.0769776,-0.21120235,-0.2546184,-0.36248732,-0.07321385,-0.007761946,0.034376536,0.06706043,-0.100106016,-0.079703666,0.036028177,-0.099183194,0.13463186,0.11171559,-0.117172636,-0.08050758,0.19140325,0.0787512,0.043500897,0.30108458,-0.1046105,0.43773064,0.044247597,0.017716797,-0.18589883,0.13315278,-0.025901414,0.16536234,-0.07673874,0.03831759,0.18428126,0.11780757,-0.15329282,-0.017125433,-0.11696633,0.037655316,-0.14534591,0.024502734,0.15860146,-0.07715923,0.0050469767,-0.054976407,0.18607755,0.17990181,-0.06332164,-0.031781126,-0.2102274,0.09757335,0.040549807,0.004160376,0.024782572,-0.10970671,0.16889682,-0.111301176,-0.08214975,-0.07466162,-0.17010762,0.05784646,0.09574789,-0.053523228,-0.3320972,-0.21634254,-0.07840557,-0.09112216,0.24848472,-0.11294395,0.012506745,-0.117187165,0.16513641,0.20022756,0.17917751,0.050089277,0.0006616529,-0.24202311,0.07998871,-0.040159546,-0.13619523,0.01625057,0.052442424,-0.15083534,-0.2506979,0.09603826,0.08999672,0.105248414,0.06994555,0.09353418,-0.09357426,0.14265107,-0.16073588,0.14376338,-0.11910452,0.0721476,-0.09296412,0.18578689,-0.033157635,-0.03590662
2,0.12969941,-0.03579379,0.03921397,0.037606627,0.024179658,0.08960557,-0.007309858,0.012608502,0.16985402,0.015386967,0.0018720282,-0.052772194,-0.06709464,0.088682294,-0.014467123,0.096851714,0.15520157,0.081185155,-0.08585875,0.10486385,-0.052013446,-0.036664948,0.0337149,0.13208717,0.056209452,0.035996813,-0.011498413,0.049207337,0.04763994,-0.06243192,-0.011561611,-0.03314104,-0.03159917,-0.011655159,0.04331631,0.054357998,0.024162812,-0.053570863,0.12175435,0.06955589,-0.0013959131,0.055622414,-0.044060115,-0.07789321,-0.03747999,0.1608993,-0.08215928,-0.07361381,0.015168775,-0.040775154,-0.098104425,-0.06395059,0.09643063,-0.04591736,-0.025062991,0.042453244,0.015805377,0.016745131,0.017079825,-0.07429973,-0.040460907,0.01578951,-0.012586147,0.035624053,-0.012750288,0.033321895,0.15623447,-0.011529842,-0.0046490137,-0.06590713,0.16216092,-0.045028664,0.030661244,-0.025235921,-0.04383409,0.017331764,-0.01369597,-0.034007467,-0.05377018,-0.02246012,0.08597992,0.028786426,-0.07639796,0.08299638,-0.05328418,-0.015427904,0.033579025,-0.041512065,-0.04713121,-0.01139666,0.045514755,-0.058691744,0.05635822,-0.062154718,-0.053561673,0.052030493,0.07155874,0.0022025146,0.081894875,0.10966878,0.032023918,-0.005074904,-0.1924586,0.14190106,0.061234973,0.05143581,0.018756578,0.084588,-0.016658707,-0.060281593,-0.004877594,-0.06292681,0.06933596,-0.0362941,0.071141645,0.07518486,-0.035267185,-0.004094645,-0.07895667,0.050967045,-0.06401004,-0.046062127,0.064271554,-0.018802766,-0.027741475,-0.07324635,0.07338072,-0.0075629093
3,0.113100514,-0.031169994,-0.014022592,-0.06592514,0.055557493,0.10177901,0.033825416,-0.19132948,-0.008497751,0.07380219,0.030074893,0.11375201,0.011587325,-0.1923914,0.18297155,-0.037657294,-0.16133055,0.258487,-0.17702287,-0.1451683,-0.11780809,0.3312402,0.16567422,-0.1254328,0.03732426,-0.070718735,-0.30806795,0.06488415,0.056806665,0.25573772,0.16493808,-0.22581905,0.18217406,0.21946482,0.0077329245,-0.053384308,0.51072365,-0.2870871,0.19200285,-0.12683888,0.021745376,-0.069729425,0.19948642,-0.0729772,0.28001982,-0.32175246,0.0978575,-0.31962624,-0.0086084325,-0.09506675,0.31110734,0.13351147,0.060216058,0.04372039,-0.10080842,0.0673936,-0.010161241,0.027820544,0.22595608,-0.022956481,-0.1952968,-0.06884623,0.08461174,0.020311577,-0.0048057777,0.20356192,0.050478272,0.09874284,0.02116559,0.20442949,0.08746507,-0.19386911,0.16758698,0.4209582,-0.0067107216,0.07526438,-0.27186286,0.025112104,0.010656605,0.1712479,0.11702747,-0.10085381,0.0029699516,-0.13296339,0.07170942,-0.09731071,-0.07803873,0.17528565,0.21922094,-0.1600096,0.09394932,0.010919733,0.043294247,0.25048506,-0.06452538,-0.058527734,0.04959594,0.06844042,0.04357539,0.04180873,0.031969056,0.107447006,-0.0344377,0.0009878908,-0.27008608,-0.10829704,0.19904335,-0.109836854,-0.108431675,0.04157069,-0.19916978,-0.08264376,0.22317527,0.022057014,-0.23017222,0.003980878,0.2690834,-0.005352902,-0.24554229,0.11451501,-0.2010717,-0.20156579,-0.041180268,0.014242899,-0.023744527,0.0122932885,0.22432815,0.140168
4,-0.058681086,0.10710323,0.0116952,0.11291265,0.02488231,0.013007952,-0.011297375,0.01061965,-0.06904016,0.055362765,0.060953617,0.089572914,0.1189136,0.037649844,-0.041660514,-0.0053385394,0.0665663,-0.056058772,-0.018462956,-0.09567441,0.099453986,0.08297559,0.0318335,-0.12071451,0.036545783,0.11572815,-0.018644454,0.0031127185,0.057448562,0.009016308,-0.012225826,-0.01353653,-0.05258719,-0.044631634,0.047268353,0.0057965894,0.06291532,-0.03714232,-0.10060657,0.18196847,-0.012492613,0.024088208,-0.026761832,0.066029444,0.022794811,0.018773213,-0.03858426,0.0041559506,-0.045035686,0.0005577573,0.13166867,0.151328,0.006815823,0.0824975,-0.10838781,-0.0873838,-0.016286409,-0.036907557,0.03637523,0.0022542642,-0.062147163,0.04924307,0.021700902,-0.04476641,-0.0177429,0.0672638,-0.14858127,-0.10075696,0.048053812,0.013510232,0.008422293,-0.14758351,-0.12892903,-0.046732686,0.025383072,0.043527674,-0.00040064903,-0.049726274,-0.040938694,0.011618137,0.041085366,0.004643384,-0.084912874,0.09618316,-0.09133042,-0.07102122,-0.13408253,-0.015426809,-0.04015614,0.060196072,0.06840057,0.06874285,-0.024669075,-0.017457739,0.0332564,-0.04871333,0.16394222,-0.04186673,0.015599143,0.05206868,-0.01931167,-0.002433534,0.050773475,-0.055583067,0.04341797,-0.087029964,-0.035277236,-0.10058344,-0.042467576,0.016285924,0.0075018457,0.06656469,0.19754796,-0.04323042,0.17928268,-0.017461706,-0.004682883,-0.050685883,0.03223169,0.019397022,0.015407823,-0.012536447,-0.04694688,-0.008909688,-0.020550907,-0.20323274,0.08557088,-0.032222867
5,-0.008181654,-0.0353288,0.007094989,-0.011676595,0.041810796,0.036455166,-0.021403382,0.034530465,0.020851053,-0.062109277,0.030569298,-0.0007540356,-0.030991016,-0.041441698,0.01681691,-0.009626261,0.00020535814,-0.02069013,-0.018676063,-0.037420444,0.0017925844,0.00047349284,0.027964361,-0.014400052,0.022508971,0.061376616,0.01873591,0.040760335,0.041663844,-0.03421996,0.024249863,0.0002585541,0.02091598,-0.0040531135,0.016575748,-0.042984888,-0.0018755215,-0.03596907,0.030476464,-0.0030193033,-0.00792999,-0.00051018654,-0.016230755,0.006993409,-0.008091034,0.034493286,-0.0597563,-0.022114372,0.023185499,0.021067282,-0.010199502,0.0463397,0.025759302,-0.03490828,-0.007720519,-0.0060852827,-0.052494127,0.02615905,-0.0007669637,-0.01279357,-0.009400061,0.01989175,-0.014244005,-0.0027024013,-0.028183335,0.037203,-0.044661157,0.002988118,0.00812201,-0.0006861317,0.04685879,-0.02740814,-0.018552128,0.01982918,-0.049218584,0.02072943,0.027877597,0.028019868,-0.009249486,-0.047687836,-0.022691377,0.023208788,0.0042626583,0.03777937,-0.073226124,0.028765008,-0.0047162683,-0.02895426,0.016140686,-0.010609593,0.00998476,0.00474553,-0.008411072,-0.018707931,-0.033940785,0.044626802,0.007825124,-0.08192613,0.09239964,0.06234171,0.010124572,-0.013968965,-0.033130586,0.03410977,0.042911824,0.03211802,0.018780023,-0.01699832,-0.021330552,-0.06061521,0.027427059,0.026971435,0.04597173,-6.0016973e-05,-0.0041355398,0.02106343,0.010357854,0.015721776,-0.020911021,-0.011160562,-0.02054444,-0.038797952,0.08128559,-0.0304999,-0.001172986,-0.06518021,0.0038708604,-0.008028421
6,-0.0075023305,-0.0019776581,0.022761313,-0.015634635,0.055013027,-0.0066082473,-0.037055798,0.023401106,-0.02217778,0.032726616,-0.024844095,0.00886429,-0.025609026,0.05313977,0.004893868,0.0035836464,0.082801014,-0.005604296,-0.02118825,0.029103711,-0.00467433,-0.008472355,0.0069982256,-0.004176494,0.058196362,0.055271093,0.00047534684,0.043926813,0.05829124,-0.026311263,0.03397249,-0.05602192,0.008086182,-0.057120364,-0.011947525,-0.016297078,0.044826638,-0.029965201,-0.009860578,0.01522541,-0.026147533,-0.031830356,-0.01710446,0.017446995,-0.067347534,0.018617438,0.009708567,-0.012563854,-0.0036200047,-0.0035334905,0.021241708,0.021306656,0.028587412,-0.07255756,-0.02566796,0.036840662,0.005382279,-0.010592429,0.020022362,0.013642746,-0.051232282,0.048518673,-0.02742481,0.059459463,0.00594223,0.036266364,0.031375777,0.015080808,0.009695534,-0.0003932931,0.07948035,-0.07668968,-0.0388441,0.039532565,-0.02912121,0.008012957,-0.016442018,-0.014923743,0.0046702954,-0.02849427,0.03241348,0.033664238,-0.07622032,0.037897818,-0.014717928,-0.0047816997,0.0004537419,-0.022425042,0.0006651648,0.0017805669,0.009184776,0.040123913,-0.019661441,-0.061144676,0.027885122,-0.0024948162,0.020333016,-0.04424476,0.03168034,0.020224845,0.028789936,0.0007285036,0.025604239,0.008195422,0.0071588256,-0.012514616,0.030602414,-0.025517792,-0.0020124298,-0.015691955,0.0024880422,0.0017904025,0.015736245,-0.07134448,0.013016013,0.046107657,0.0064655147,0.04049962,-0.015512058,0.042981863,-0.045493037,-0.019609123,-0.009782362,-0.017257316,-0.005330276,-0.04622478,-0.019070301,-0.022088092
7,0.056112792,0.04680269,0.03739128,0.086313374,0.0010852434,0.038476203,0.0012121516,0.0017349911,-0.030926969,-0.038746983,0.01246442,-0.02756268,-0.040933773,-0.019490398,0.017209617,-0.031802684,0.0020278194,-0.041259896,-0.015962638,0.055963486,-0.009126929,-0.03841376,-0.079362296,-0.045765214,0.07067526,0.08575343,0.050091922,0.029618237,0.06325076,0.0040613646,0.13288848,-0.05692653,-0.09322637,-0.06240395,0.004709452,0.056799423,-0.09675751,-0.03717746,0.11685352,0.052200824,-0.06956843,-0.0019156499,0.012708517,0.04270583,0.108209364,-0.056719,0.03378729,-0.076383494,0.1167405,0.076502696,0.0053137816,0.075461194,0.06933213,0.018279904,0.042033404,0.04021639,0.054285686,-0.041324493,0.014301126,-0.0054758186,-0.032078635,0.031898007,0.018996486,0.05509732,-0.03550877,0.06831204,-0.060157303,-0.06783602,0.04857872,-0.022396171,0.10121655,-0.06772635,0.024477074,-0.00086076005,-0.046487387,0.060971744,0.049967017,-0.04668017,0.010480619,-0.007871174,-0.0034019642,0.017553383,-0.009115218,-0.006372529,-0.06901005,-0.05863684,0.03305584,0.03226323,0.026396872,-0.07436274,0.021346685,0.034694694,-0.03046545,0.01388218,0.03234588,0.029591354,-0.033572562,-0.05539942,-0.020960562,-0.049996927,0.009943525,0.008387855,0.06422329,-0.0002808052,0.03136115,-0.010627146,0.050990306,-0.027176142,-0.022920141,0.017162781,-0.011449276,-0.014195729,-0.009519945,-0.018102013,0.0073774867,0.030410713,0.034683723,0.015606732,-0.0133553585,0.024886254,-0.08475519,-0.092079155,0.049655702,0.011080909,0.02926429,-0.033516888,0.021113869,-0.008809
8,0.44432306,0.21299712,0.1189655,0.3867245,0.23495188,-0.28228417,-0.13124478,-0.1719332,0.08861425,-0.048793964,-0.010327697,-0.04839309,0.5548065,0.0057524405,-0.004959723,0.20659332,0.21731001,-0.09991379,-0.12349065,-0.0040696175,0.2901539,0.072788045,0.5811609,-0.17524102,0.025742546,-0.33473238,0.30910504,-0.09293559,0.21508448,0.33988905,-0.0068105343,-0.2293526,-0.5914484,0.03796005,0.002325728,0.011217366,0.11201113,0.094396055,-0.10886205,0.30879885,-0.030442275,-0.26849347,0.13431968,0.085112795,0.14538316,0.06560175,0.13943952,-0.24560553,0.15229288,-0.35125384,-0.1284708,-0.39965177,-0.0852208,0.10467129,-0.2938394,-0.024304762,-0.6195107,-0.07810113,0.18882704,-0.035329726,0.1806638,-0.054518316,0.5671811,-0.2027089,-0.05800334,0.54086107,0.051125947,0.5433457,-0.17541677,0.33100986,-0.06882319,-0.32186127,-0.18947755,-0.18307026,-0.3254749,0.19701435,0.1915959,-0.1145528,0.024790829,0.20528753,0.00044250785,-0.05468626,-0.024555106,0.18320715,-0.13241653,-0.023989102,0.18598892,0.49065545,-0.041908674,0.16301963,0.114845686,-0.10777038,0.5087662,0.027023487,-0.069082774,0.0121733695,-0.068393216,-0.46375763,-0.024109643,0.2003452,-0.4007182,0.16005978,0.08780176,0.04080213,-0.14688797,-0.00603012,0.3084537,-0.15142214,-0.34800172,-0.17986847,0.4301043,-0.11328885,-0.07292252,-0.06472195,0.42084843,-0.18446134,0.23630472,-0.21731558,-0.24174851,-0.04736676,-0.18490651,0.15728074,-0.06936632,0.32456315,-0.06546512,0.037236802,0.33904022,-0.27534577
9,-0.07025065,-0.057747506,-0.02896178,-0.010192367,0.124589965,-0.16160765,0.07810818,-0.029801397,-0.05703498,0.10774459,0.082175136,0.05248237,-0.068414815,0.07833378,0.058701854,0.06299406,-0.043705717,-0.048040725,0.014394149,-0.17658387,0.0408682,-0.19466482,0.10591744,0.0844277,-0.03202412,-0.02302707,-0.05773711,-0.021152219,-0.043003,0.024672616,0.008488071,0.034817494,0.07870882,-0.026882155,-0.0065260036,0.08967912,0.034578457,0.0410388,-0.15912698,-0.0911966,-0.04593008,-0.05283896,0.043994486,-0.023872951,-0.07961061,-0.06422919,-0.02547524,-0.06925046,0.101293385,-0.051591154,-0.09610538,0.018105382,-0.04426499,0.070885085,0.0112981545,0.04709507,-0.055673923,0.08654484,0.030454697,0.05828409,-0.10779623,-0.010462893,-0.041799318,-0.00587085,0.032284733,0.06321193,-0.15570135,0.03231812,0.010241272,-0.071103096,0.042422272,-0.14609481,-0.039303068,0.11620293,0.05633323,-0.014886246,-0.046107616,-0.11911874,-0.014288913,0.014767416,0.105372734,0.049209487,0.087412246,-0.019137885,0.02941904,-0.07399237,-0.017617712,-0.00053828984,0.12757607,0.09414056,0.011712688,0.027463207,-0.1263814,0.04224196,-0.07877668,0.0871827,0.12460373,0.0010132415,-0.085435204,0.031461276,-0.0118085295,0.03517963,-0.14340451,-0.09618934,0.035200525,-0.008596894,0.03830825,-0.017684381,0.036496833,0.0055397176,-0.08997449,0.13965303,0.07255423,0.0114505375,-0.09422259,0.07303954,-0.06678378,0.08957432,0.029492224,0.08409763,-0.030488458,0.041671176,-0.057346683,-0.10170771,0.040909063,-0.07892181,0.034494493,-0.072238415
